2025-11-08  18:20:15.704 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:14.580 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:14.579 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:11.488 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:17:10.997 | error | bo7px42s94iao4 | worker exited with exit code 0
2025-11-08  18:17:08.946 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:08.946 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:08.945 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:07.873 | error | 1gi7x72p1osram | worker exited with exit code 0
2025-11-08  18:17:06.055 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:17:02.425 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:17:02.385 | error | 1gi7x72p1osram | worker exited with exit code 0
2025-11-08  18:17:01.254 | error | bo7px42s94iao4 | worker exited with exit code 0
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:00.914 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:17:00.913 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:57.375 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:16:50.209 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:16:50.005 | error | bo7px42s94iao4 | worker exited with exit code 0
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | CUDA Version 11.8.0\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | ==========\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | == CUDA ==\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | ==========\n
2025-11-08  18:16:47.175 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:44.481 | error | 1gi7x72p1osram | worker exited with exit code 0
2025-11-08  18:16:42.255 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:16:38.719 | error | bo7px42s94iao4 | worker exited with exit code 0
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:36.940 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:16:36.939 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:36.939 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:33.617 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:16:31.161 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | CUDA Version 11.8.0\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | == CUDA ==\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | ==========\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:31.160 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:29.497 | error | 1gi7x72p1osram | worker exited with exit code 0
2025-11-08  18:16:28.917 | error | bo7px42s94iao4 | worker exited with exit code 0
2025-11-08  18:16:27.581 | error | wphxwuhw1043yp | worker exited with exit code 0
2025-11-08  18:16:23.709 | info | 1gi7x72p1osram | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:23.709 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | By pulling and using the container, you accept the terms and conditions of this license:\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | This container image and its contents are governed by the NVIDIA Deep Learning Container License.\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | CUDA Version 11.8.0\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | ==========\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | == CUDA ==\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | ==========\n
2025-11-08  18:16:23.708 | info | 1gi7x72p1osram | \n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | <frozen runpy>:128: RuntimeWarning: 'runpod.serverless.worker' found in sys.modules after import of package 'runpod.serverless', but prior to execution of 'runpod.serverless.worker'; this may result in unpredictable behaviour\n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.\n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | \n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license\n
2025-11-08  18:16:21.130 | info | wphxwuhw1043yp | By pulling and using the container, you accept the terms and conditions of this license:\n
